Station Number,Station Name,Province,Status,Latitude,Longitude,Year From,Year To,Gross Drainage Area (km2),Effective Drainage Area (km2),Regulation,Data Type,Operation Schedule,Sediment,RHBN,Real-Time,Datum Name,Publishing Office,Operating Agency,Contributed
08MF070,"CHILLIWACK CREEK AT HIGHWAY NO. 1",BC,Discontinued,49.14833,-121.94611,1986,1986,"",,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MF071,"BOULDER CREEK NEAR THE MOUTH",BC,Discontinued,49.24917,-121.60000,1995,1998,"",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MF072,"FRASER RIVER AT LAIDLAW",BC,Active,49.31769,-121.62928,2012,2024,"",,R,Level,Seasonal,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,VANCOUVER,"",N
08MF073,"FRASER RIVER AT HARRISON MILLS",BC,Active,49.21806,-121.94713,2012,2024,"",,R,Level,Seasonal,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,VANCOUVER,"",N
08MF074,"FRASER RIVER ABOVE HERRLING ISLAND",BC,Active,49.26500,-121.68128,2019,2024,"",,R,Level,Seasonal,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,VANCOUVER,"",N
08MF075,"FRASER RIVER AT LOWER KENT",BC,Active,49.22644,-121.90608,2019,2024,"",,R,Level,Seasonal,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,VANCOUVER,"",N
08MF076,"FRASER RIVER ABOVE HUNTER CREEK",BC,Active,49.36064,-121.56919,2019,2024,"",,R,Level,Seasonal,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,VANCOUVER,"",N
08MFX05,"FRASER RIVER AT HOPE (AUXILIARY GAUGE)",BC,Active,49.38596,-121.45424,2021,2024,"217000",,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MG001,"CHEHALIS RIVER NEAR HARRISON MILLS",BC,Active,49.30003,-121.93777,1913,2024,"383",,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,"",N
08MG003,"GREEN RIVER NEAR PEMBERTON",BC,Discontinued,50.28194,-122.85139,1913,1951,"855",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MG004,"GREEN RIVER NEAR RAINBOW",BC,Discontinued,50.17083,-122.91667,1914,1948,"195",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MG005,"LILLOOET RIVER NEAR PEMBERTON",BC,Active,50.33602,-122.80025,1914,2024,"2100",,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,"",N
08MG006,"RUTHERFORD CREEK NEAR PEMBERTON",BC,Discontinued,50.26667,-122.87222,1924,1948,"179",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MG007,"SOO RIVER NEAR PEMBERTON",BC,Discontinued,50.22500,-122.88333,1924,1948,"283",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MG008,"BIRKENHEAD RIVER AT MOUNT CURRIE",BC,Discontinued,50.33889,-122.72778,1946,1971,"596",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MG009,"WEAVER CREEK NEAR HARRISON HOT SPRINGS",BC,Discontinued,49.32111,-121.88111,1960,1964,"42.2",,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MG010,"WEAVER CREEK NEAR HARRISON HOT SPRINGS (UPPER STATION)",BC,Discontinued,49.33000,-121.87389,1946,1946,"",,N,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08MG012,"HARRISON LAKE NEAR HARRISON HOT SPRINGS",BC,Active,49.30926,-121.77373,1933,2024,"",,N,Level,Continuous,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,VANCOUVER,"",N
08MG013,"HARRISON RIVER NEAR HARRISON HOT SPRINGS",BC,Active,49.30042,-121.82964,1951,2024,"7890",,N,Flow,Continuous,Y,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MG014,"HARRISON RIVER AT HARRISON MILLS",BC,Active,49.23465,-121.95931,1938,2024,"",,N,Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MG015,"HARRISON RIVER ABOVE MORRIS CREEK",BC,Discontinued,49.30139,-121.85222,1962,1964,"",,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MG016,"HARRISON RIVER OPPOSITE CHEHALIS RIVER",BC,Discontinued,49.25889,-121.92028,1962,1963,"",,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MG017,"MIAMI CREEK NEAR HARRISON HOT SPRINGS (LOWER STATION)",BC,Discontinued,49.28056,-121.78333,1959,1964,"",,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MG018,"MIAMI CREEK NEAR AGASSIZ (UPPER STATION)",BC,Discontinued,49.25972,-121.79028,1959,1964,"",,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MG019,"PLACE CREEK NEAR BIRKEN",BC,Discontinued,50.43611,-122.61083,1969,1989,"7.25",,N,Flow,Seasonal,Y,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MG020,"LILLOOET LAKE NEAR PEMBERTON",BC,Active,50.24036,-122.48113,1973,2024,"",,N,Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MG021,"TWENTYONE MILE CREEK AT 670 M CONTOUR",BC,Discontinued,50.13056,-122.98611,1974,1985,"28.2",,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MG022,"HARRISON RIVER BELOW MORRIS CREEK",BC,Active,49.28501,-121.90420,1973,2024,"7950",,N,Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MG023,"CHEHALIS RIVER BELOW STATLU CREEK",BC,Discontinued,49.32972,-121.97528,1982,1983,"357",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MG024,"ALTA CREEK ABOVE TWENTYONE MILE CREEK",BC,Discontinued,50.12722,-122.97278,1982,1983,"",,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MG025,"PEMBERTON CREEK NEAR PEMBERTON",BC,Active,50.31554,-122.80465,1987,2024,"32.4",,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MG026,"FITZSIMMONS CREEK BELOW BLACKCOMB CREEK",BC,Active,50.12025,-122.94881,1993,2024,"89.7",,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MG027,"LILLOOET RIVER AT TENAS NARROWS",BC,Active,50.09160,-122.53656,2012,2024,"",,N,Flow and Level,Continuous,N,N,Y,,VANCOUVER,"",N
08MG028,"RYAN RIVER NEAR PEMBERTON MEADOWS",BC,Active,50.39933,-122.89583,2021,2024,"416",,,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MGX13,"HARRISON RIVER NEAR HARRISON HOT SPRINGS (PROJECT)",BC,Active,49.30042,-121.82964,2021,2024,"7890",,,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MGX25,"PEMBERTON CREEK NEAR PEMBERTON (PROJECT)",BC,Active,50.31554,-122.80465,2020,2024,"32.4",,,Flow,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MH001,"CHILLIWACK RIVER AT VEDDER CROSSING",BC,Active,49.09738,-121.96748,1911,2024,"1230",,N,Flow and Level,Continuous,Y,Y,Y,ASSUMED DATUM,VANCOUVER,"",N
08MH002,"COQUITLAM RIVER AT PORT COQUITLAM",BC,Active,49.26524,-122.78150,1915,2024,"238",,R,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MH003,"MUNRO CREEK NEAR PORT COQUITLAM",BC,Discontinued,49.32917,-122.67500,1911,1912,"20.7",,R,Flow,Continuous,N,N,N,,VANCOUVER,"",N
08MH004,"OR CREEK NEAR PORT COQUITLAM",BC,Discontinued,49.35417,-122.75694,1956,1958,"19.2",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH005,"ALOUETTE RIVER NEAR HANEY",BC,Active,49.23900,-122.57975,1911,2024,"233",,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MH006,"NORTH ALOUETTE RIVER AT 232ND STREET, MAPLE RIDGE",BC,Active,49.24265,-122.58018,1911,2024,"37.3",,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,"",N
08MH008,"GURNEY CREEK NEAR PORT COQUITLAM",BC,Discontinued,49.48333,-122.53444,1912,1913,"38.9",,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH009,"RUSHTON CREEK NEAR THE MOUTH",BC,Discontinued,49.39500,-122.53194,1912,1913,"",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH010,"WIDGEON CREEK NEAR PORT COQUITLAM",BC,Discontinued,49.38417,-122.63444,1912,1915,"50.8",,N,Flow,Continuous,N,N,N,,VANCOUVER,"",N
08MH011,"STAVE RIVER AT STAVE FALLS",BC,Discontinued,49.22944,-122.35500,1901,1913,"1140",,R,Flow and Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"BRITISH COLUMBIA HYDRO AND POWER AUTHORITY",Y
08MH012,"SWELTZER RIVER NEAR SARDIS",BC,Discontinued,49.08972,-121.96028,1911,1912,"90.7",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH014,"ALOUETTE RIVER AT OUTLET OF ALOUETTE LAKE",BC,Discontinued,49.28667,-122.48667,1916,1925,"",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"BRITISH COLUMBIA ELECTRIC RAILWAY COMPANY",Y
08MH016,"CHILLIWACK RIVER AT OUTLET OF CHILLIWACK LAKE",BC,Active,49.08365,-121.45844,1923,2024,"335",,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,"",N
08MH017,"PITT RIVER NEAR ALVIN",BC,Discontinued,49.66389,-122.68611,1952,1965,"515",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH018,"MAHOOD CREEK NEAR NEWTON",BC,Discontinued,49.15611,-122.84194,1926,1986,"18.4",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH019,"SPRING CREEK NEAR NEWTON",BC,Discontinued,49.15111,-122.83556,1926,1928,"1.04",,N,Flow,Continuous,N,N,N,,VANCOUVER,"",N
08MH020,"MAHOOD CREEK NEAR SULLIVAN",BC,Discontinued,49.14528,-122.79944,1973,1981,"34.4",,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH021,"BRUNETTE RIVER NEAR BUENA VISTA",BC,Discontinued,49.24917,-122.91278,1926,1935,"",,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH022,"DEER CREEK AT BURNABY LAKE",BC,Discontinued,49.24056,-122.96361,1929,1935,"13.0",,N,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08MH024,"FRASER RIVER AT MISSION",BC,Active,49.12774,-122.30294,1936,2024,"228000",,R,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MH025,"FRASER RIVER AT NEW WESTMINSTER",BC,Discontinued,49.20361,-122.90306,1935,1969,"232000",,R,Level,Continuous,N,N,N,SAND HEADS DATUM,VANCOUVER,"",N
08MH026,"BRUNETTE RIVER AT SAPPERTON",BC,Discontinued,49.24389,-122.89861,1934,1971,"68.6",,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH028,"FRASER RIVER AT STEVESTON",BC,Active,49.12389,-123.18678,1933,2024,"",,R,Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MH029,"SUMAS RIVER NEAR HUNTINGDON",BC,Active,49.00249,-122.23230,1950,2024,"144",,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MH031,"MILLER SLOUGH NEAR SARDIS",BC,Discontinued,49.12750,-122.08389,1943,1943,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH032,"NORTH ARM FRASER RIVER AT VANCOUVER",BC,Active,49.20536,-123.08864,1945,2024,"",,R,Level,Continuous,N,N,Y,SAND HEADS DATUM,VANCOUVER,"",N
08MH033,"SWELTZER RIVER AT CULTUS LAKE",BC,Discontinued,49.07778,-121.97778,1947,1964,"65.0",,N,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08MH034,"PITT LAKE AT ALVIN",BC,Discontinued,49.54167,-122.60167,1947,1952,"",,N,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH035,"PITT RIVER NEAR PORT COQUITLAM",BC,Active,49.24481,-122.73407,1948,2024,"1640",,N,Level,Continuous,Y,N,Y,SAND HEADS DATUM,VANCOUVER,"",N
08MH037,"TAMIHI CREEK NEAR VEDDER CROSSING",BC,Discontinued,49.07083,-121.84000,1950,1951,"",,N,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08MH039,"SUMAS RIVER NEAR SARDIS",BC,Discontinued,49.13833,-122.09444,1951,1984,"",,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH042,"FRASER RIVER AT BURR LANDING",BC,Discontinued,49.12917,-123.04917,1954,1961,"",,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH043,"FRASER RIVER AT PORT HAMMOND",BC,Discontinued,49.20250,-122.65444,1954,1994,"",,R,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH044,"FRASER RIVER AT WHONOCK",BC,Active,49.17230,-122.47544,1954,2024,"",,R,Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MH045,"BOUCHIER CREEK NEAR HATZIC",BC,Discontinued,49.21333,-122.25417,1960,1964,"1.14",,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH046,"BURNABY LAKE AT PIPER AVENUE",BC,Discontinued,49.24222,-122.93389,1960,1970,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH047,"VEDDER RIVER NEAR YARROW",BC,Discontinued,49.09167,-122.03611,1952,1995,"",,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH049,"CLAYBURN CREEK NEAR CLAYBURN (UPPER STATION)",BC,Discontinued,49.08278,-122.25222,1964,1964,"",,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH050,"NICOMEKL RIVER AT 192ND STREET",BC,Discontinued,49.09583,-122.68972,1952,1981,"99.5",,R,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH051,"WILLBAND CREEK AT ABBOTSFORD",BC,Discontinued,49.04583,-122.29722,1955,1962,"",,N,Flow and Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH052,"PITT LAKE NEAR ALVIN",BC,Discontinued,49.43611,-122.51250,1956,1975,"",,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH053,"FRASER RIVER AT DEAS ISLAND TUNNEL",BC,Active,49.12421,-123.07696,1956,2024,"",,R,Level,Continuous,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,VANCOUVER,"",N
08MH054,"FRASER RIVER AT PORT MANN",BC,Discontinued,49.21750,-122.83889,1956,1971,"232000",,R,Level,Continuous,N,N,N,SAND HEADS DATUM,VANCOUVER,"",N
08MH055,"CHILLIWACK RIVER BELOW SLESSE CREEK",BC,Discontinued,49.08167,-121.72056,1956,1962,"860",,N,Flow,Continuous,N,N,N,,VANCOUVER,"",N
08MH056,"SLESSE CREEK NEAR VEDDER CROSSING",BC,Active,49.07172,-121.69975,1957,2024,"160",,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MH058,"NORRISH CREEK NEAR DEWDNEY",BC,Discontinued,49.19028,-122.15917,1960,2007,"117",,R,Flow,Continuous,Y,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH059,"CAMPBELL RIVER NEAR WHITE ROCK",BC,Discontinued,49.01583,-122.72278,1951,1966,"63.7",,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH060,"SERPENTINE RIVER NEAR PORT KELLS",BC,Discontinued,49.17306,-122.75556,1964,1970,"13.0",,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH061,"STILL CREEK AT BURNABY",BC,Discontinued,49.26222,-123.01361,1958,1978,"",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH062,"PITT LAKE NEAR OUTLET",BC,Discontinued,49.35417,-122.57722,1962,1994,"",,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH063,"PITT RIVER OPPOSITE WIDGEON CREEK",BC,Discontinued,49.34472,-122.62556,1962,1963,"",,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH064,"PITT RIVER BELOW STURGEON SLOUGH",BC,Discontinued,49.28778,-122.67194,1962,1963,"",,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH068,"CLAYBURN CREEK AT CLAYBURN ROAD, MATSQUI",BC,Discontinued,49.08194,-122.27722,1961,1971,"37.0",,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH069,"DEER LAKE NEAR NORTH BURNABY",BC,Discontinued,49.23611,-122.96528,1960,1964,"",,N,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH070,"DEROCHE CREEK AT DEROCHE",BC,Discontinued,49.18611,-122.07500,1960,1964,"",,N,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08MH071,"FRASER RIVER AT HATZIC LAKE PUMPHOUSE",BC,Discontinued,49.14611,-122.24639,1960,1964,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH072,"FROSST CREEK NEAR LINDELL BEACH",BC,Discontinued,49.03389,-122.02500,1984,1986,"36.3",,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM NO. 2,VANCOUVER,"",N
08MH073,"GIFFORD SLOUGH NEAR MATSQUI",BC,Discontinued,49.08361,-122.31611,1960,1964,"",,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH074,"HATZIC LAKE NEAR HATZIC",BC,Discontinued,49.17083,-122.24444,1960,1964,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH075,"HATZIC LAKE AT PUMPHOUSE",BC,Discontinued,49.14444,-122.23333,1960,1964,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH076,"KANAKA CREEK NEAR WEBSTER CORNERS",BC,Active,49.20709,-122.53661,1960,2024,"47.7",45.6,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MH077,"KENWORTHY CREEK NEAR HATZIC",BC,Discontinued,49.19861,-122.25833,1960,1964,"4.92",,N,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08MH079,"LONZO CREEK (NORTH FORK) NEAR KILGARD",BC,Discontinued,49.05778,-122.19556,1961,1964,"",,N,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08MH080,"LONZO CREEK NEAR ABBOTSFORD",BC,Discontinued,49.02917,-122.26194,1960,1964,"",,N,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08MH081,"MCGILLIVRAY SLOUGH NEAR YARROW",BC,Discontinued,49.12778,-122.04444,1961,1964,"",,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH082,"MCLENNAN CREEK NEAR MOUNT LEHMAN",BC,Discontinued,49.08667,-122.36389,1960,1964,"9.07",,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH083,"MATSQUI SLOUGH AT MATSQUI",BC,Discontinued,49.10972,-122.29167,1969,1971,"",,R,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH084,"NATHAN CREEK NEAR GLEN VALLEY",BC,Discontinued,49.13444,-122.47083,1960,1990,"",,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH085,"NICOMEN SLOUGH AT DEROCHE",BC,Discontinued,49.18611,-122.06806,1960,1964,"",,N,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH086,"NICOMEN SLOUGH AT DEWDNEY",BC,Discontinued,49.16306,-122.19306,1960,1964,"",,N,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH088,"SAAR CREEK NEAR UPPER SUMAS",BC,Discontinued,49.01722,-122.18833,1964,1964,"",,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH089,"SALMON RIVER AT SEAL KAP FARMS",BC,Discontinued,49.14250,-122.60028,1951,1964,"",,N,Flow,Miscellaneous,N,N,N,,VANCOUVER,"",N
08MH090,"SALMON RIVER AT 72 AVENUE, LANGLEY",BC,Active,49.13354,-122.59643,1960,2024,"48.9",,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MH091,"SILVERDALE CREEK NEAR MISSION",BC,Discontinued,49.14833,-122.33722,1960,1995,"17.1",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH092,"SMILING CREEK NEAR PORT COQUITLAM",BC,Discontinued,49.28889,-122.74250,1960,1964,"",,N,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08MH093,"SUMAS RIVER AT ATKINSON ROAD",BC,Discontinued,49.06333,-122.17083,1971,1980,"",,R,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH094,"SUMAS RIVER NEAR YARROW",BC,Discontinued,49.11583,-122.11111,1960,1964,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH095,"UNNAMED CREEK NEAR HATZIC",BC,Discontinued,49.21806,-122.25056,1960,1964,"",,N,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08MH096,"UNNAMED CREEK NEAR KILGARD",BC,Discontinued,49.04861,-122.22333,1961,1964,"",,N,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08MH097,"YORKSON CREEK NEAR WALNUT GROVE",BC,Discontinued,49.17722,-122.65139,1965,1978,"5.96",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH098,"WEST CREEK NEAR FORT LANGLEY",BC,Active,49.14767,-122.53187,1965,2024,"11.4",,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MH099,"WHONOCK CREEK NEAR WHONOCK",BC,Discontinued,49.17500,-122.45528,1960,1964,"",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH100,"WHONOCK LAKE NEAR WEBSTER CORNERS",BC,Discontinued,49.21667,-122.44806,1960,1964,"",,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH103,"CHILLIWACK RIVER ABOVE SLESSE CREEK",BC,Active,49.10172,-121.66300,1963,2024,"650",,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08MH104,"ANDERSON CREEK AT THE MOUTH",BC,Discontinued,49.09278,-122.68278,1965,1987,"27.2",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH105,"NICOMEKL RIVER BELOW MURRAY CREEK",BC,Discontinued,49.10056,-122.64556,1965,1984,"64.5",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH107,"MURRAY CREEK NEAR MURRAYVILLE",BC,Discontinued,49.08972,-122.63611,1965,1968,"",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH108,"JACOBS CREEK ABOVE JACOBS LAKE",BC,Discontinued,49.31889,-122.54694,1980,1980,"12.2",,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH112,"DEER LAKE BROOK AT BURNABY",BC,Discontinued,49.24250,-122.96250,1965,1965,"",,N,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08MH117,"STONEY CREEK NEAR BURNABY",BC,Discontinued,49.25000,-122.90750,1965,1965,"",,N,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08MH119,"SERPENTINE RIVER ABOVE FLOOD GATE",BC,Discontinued,49.08694,-122.81722,1965,1966,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH120,"SERPENTINE RIVER BELOW FLOOD GATE",BC,Discontinued,49.08667,-122.81750,1965,1966,"",,N,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH121,"NICOMEKL RIVER ABOVE FLOOD GATE",BC,Discontinued,49.06972,-122.82333,1965,1966,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH122,"NICOMEKL RIVER BELOW FLOOD GATE",BC,Discontinued,49.06972,-122.82361,1965,1966,"",,N,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH123,"CAMPBELL RIVER ABOVE SAM HILL CREEK",BC,Discontinued,49.02417,-122.71778,1966,1994,"",,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH124,"FRASER RIVER AT COX",BC,Discontinued,49.12778,-122.19472,1974,1981,"228000",,R,Level,Continuous,N,N,N,GEODETIC SURVEY OF CANADA DATUM,VANCOUVER,"",N
08MH125,"JACOBS LAKE NEAR HANEY",BC,Discontinued,49.30972,-122.54806,1968,1977,"",,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH126,"FRASER RIVER AT PORT MANN PUMPING STATION",BC,Active,49.21780,-122.82466,1965,2024,"232000",,R,Flow and Level,Continuous,Y,N,Y,SAND HEADS DATUM,VANCOUVER,"",N
08MH127,"COGHLAN CREEK AT 248TH STREET, LANGLEY",BC,Discontinued,49.12444,-122.53556,1968,1968,"",,N,Flow,Miscellaneous,N,N,N,,VANCOUVER,"",N
08MH129,"MURRAY CREEK AT 216 STREET, LANGLEY",BC,Discontinued,49.07250,-122.62417,1969,1983,"26.2",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH130,"SUMAS RIVER NEAR B.C. HYDRO RAILWAY BRIDGE",BC,Discontinued,49.01583,-122.21556,1969,1975,"",,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08MH131,"SUMAS RIVER ABOVE PUMPHOUSE",BC,Discontinued,49.11444,-122.11083,1970,1974,"",,R,Level,Continuous,N,N,N,GEODETIC SURVEY OF CANADA DATUM,VANCOUVER,"",N
08MH132,"MATSQUI SLOUGH AT GLADWIN ROAD",BC,Discontinued,49.10972,-122.31500,1970,1971,"",,R,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
