x,y,MAX_REL_HUMIDITY,MAX_TEMPERATURE_FLAG,LOCAL_DAY,HEATING_DEGREE_DAYS,TOTAL_PRECIPITATION,ID,LOCAL_MONTH,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,SNOW_ON_GROUND,DIRECTION_MAX_GUST,MIN_REL_HUMIDITY,MIN_TEMPERATURE,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,LOCAL_DATE,LOCAL_YEAR,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,TOTAL_RAIN,TOTAL_RAIN_FLAG,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,STATION_NAME,MAX_TEMPERATURE,PROVINCE_CODE,TOTAL_SNOW_FLAG
-121.93415138888889,50.683727777777776,93,,8,7.2,,1114619.2013.4.8,4,0,,,,,29,6.2,1114619,M,2013-04-08 00:00:00,2013,10.8,,M,,,,,M,,M,,,LILLOOET,15.4,BC,M
-121.93415138888889,50.683727777777776,69,,18,9.2,,1114619.2013.4.18,4,0,,,,,43,4.4,1114619,M,2013-04-18 00:00:00,2013,8.8,,M,,,,,M,,M,,,LILLOOET,13.2,BC,M
-121.93415138888889,50.683727777777776,95,,21,11,,1114619.2013.4.21,4,0,,,,,23,2.1,1114619,M,2013-04-21 00:00:00,2013,7,,M,,,,,M,,M,,,LILLOOET,11.9,BC,M
-121.93415138888889,50.683727777777776,87,,22,10.6,,1114619.2013.4.22,4,0,,,,,15,-2.3,1114619,M,2013-04-22 00:00:00,2013,7.4,,M,,,,,M,,M,,,LILLOOET,17,BC,M
-121.93415138888889,50.683727777777776,79,,12,10.2,,1114619.2013.4.12,4,0,,,,,36,3.4,1114619,M,2013-04-12 00:00:00,2013,7.8,,M,,,,,M,,M,,,LILLOOET,12.1,BC,M
-121.93415138888889,50.683727777777776,89,,4,7.8,,1114619.2013.4.4,4,0,,,,,50,6.4,1114619,M,2013-04-04 00:00:00,2013,10.2,,M,,,,,M,,M,,,LILLOOET,14,BC,M
-121.93415138888889,50.683727777777776,88,,29,10.2,,1114619.2013.4.29,4,0,,,,,36,3.1,1114619,M,2013-04-29 00:00:00,2013,7.8,,M,,,,,M,,M,,,LILLOOET,12.5,BC,M
-121.93415138888889,50.683727777777776,60,,19,3.9,,1114619.2013.4.19,4,0,,,,,31,9.1,1114619,M,2013-04-19 00:00:00,2013,14.1,,M,,,,,M,,M,,,LILLOOET,19.1,BC,M
-121.93415138888889,50.683727777777776,88,,10,8.9,,1114619.2013.4.10,4,0,,,,,58,6.8,1114619,M,2013-04-10 00:00:00,2013,9.1,,M,,,,,M,,M,,,LILLOOET,11.4,BC,M
-121.93415138888889,50.683727777777776,85,,6,6.2,,1114619.2013.4.6,4,0,,,,,28,7.6,1114619,M,2013-04-06 00:00:00,2013,11.8,,M,,,,,M,,M,,,LILLOOET,15.9,BC,M
-121.93415138888889,50.683727777777776,86,,20,8.6,,1114619.2013.4.20,4,0,,,,,48,4.5,1114619,M,2013-04-20 00:00:00,2013,9.4,,M,,,,,M,,M,,,LILLOOET,14.3,BC,M
-121.93415138888889,50.683727777777776,92,,30,10.1,,1114619.2013.4.30,4,0,,,,,14,0.4,1114619,M,2013-04-30 00:00:00,2013,7.9,,M,,,,,M,,M,,,LILLOOET,15.4,BC,M
-121.93415138888889,50.683727777777776,88,,11,8.7,,1114619.2013.4.11,4,0,,,,,38,4.8,1114619,M,2013-04-11 00:00:00,2013,9.3,,M,,,,,M,,M,,,LILLOOET,13.8,BC,M
-121.93415138888889,50.683727777777776,63,,2,4.5,,1114619.2013.4.2,4,0,,,,,36,9.6,1114619,M,2013-04-02 00:00:00,2013,13.5,,M,,,,,M,,M,,,LILLOOET,17.4,BC,M
-121.93415138888889,50.683727777777776,77,,3,4.9,,1114619.2013.4.3,4,0,,,,,31,7.5,1114619,M,2013-04-03 00:00:00,2013,13.1,,M,,,,,M,,M,,,LILLOOET,18.7,BC,M
-121.93415138888889,50.683727777777776,74,,8,0,,1114619.2013.5.8,5,2.1,,,,,13,9.7,1114619,M,2013-05-08 00:00:00,2013,20.1,,M,,,,,M,,M,,,LILLOOET,30.4,BC,M
-121.93415138888889,50.683727777777776,76,,1,8.7,,1114619.2013.5.1,5,0,,,,,17,0.2,1114619,M,2013-05-01 00:00:00,2013,9.3,,M,,,,,M,,M,,,LILLOOET,18.4,BC,M
-121.93415138888889,50.683727777777776,88,,2,5.8,,1114619.2013.5.2,5,0,,,,,31,6.1,1114619,M,2013-05-02 00:00:00,2013,12.2,,M,,,,,M,,M,,,LILLOOET,18.3,BC,M
-121.93415138888889,50.683727777777776,78,,6,0,,1114619.2013.5.6,5,2.3,,,,,13,8,1114619,M,2013-05-06 00:00:00,2013,20.3,,M,,,,,M,,M,,,LILLOOET,32.6,BC,M
-121.93415138888889,50.683727777777776,78,,5,0,,1114619.2013.5.5,5,2.6,,,,,14,8.4,1114619,M,2013-05-05 00:00:00,2013,20.6,,M,,,,,M,,M,,,LILLOOET,32.8,BC,M
-121.93415138888889,50.683727777777776,74,,4,0.2,,1114619.2013.5.4,5,0,,,,,14,6.3,1114619,M,2013-05-04 00:00:00,2013,17.8,,M,,,,,M,,M,,,LILLOOET,29.2,BC,M
-121.93415138888889,50.683727777777776,64,,7,0,,1114619.2013.5.7,5,2.6,,,,,13,10.2,1114619,M,2013-05-07 00:00:00,2013,20.6,,M,,,,,M,,M,,,LILLOOET,30.9,BC,M
-121.93415138888889,50.683727777777776,96,,3,2.3,,1114619.2013.5.3,5,0,,,,,19,5.4,1114619,M,2013-05-03 00:00:00,2013,15.7,,M,,,,,M,,M,,,LILLOOET,25.9,BC,M
-121.93415138888889,50.683727777777776,90,,27,4.5,,1114619.2013.5.27,5,0,,,,,37,6.7,1114619,M,2013-05-27 00:00:00,2013,13.5,,M,,,,,M,,M,,,LILLOOET,20.3,BC,M
-121.93415138888889,50.683727777777776,84,,29,3.3,0,1114619.2013.5.29,5,0,,,,,38,8.3,1114619,M,2013-05-29 00:00:00,2013,14.7,,M,,,,,M,,,,,LILLOOET,21,BC,M
-121.93415138888889,50.683727777777776,84,,26,5.2,,1114619.2013.5.26,5,0,,,,,40,6.7,1114619,M,2013-05-26 00:00:00,2013,12.8,,M,,,,,M,,M,,,LILLOOET,18.8,BC,M
-121.93415138888889,50.683727777777776,97,,23,4,,1114619.2013.5.23,5,0,,,,,35,9,1114619,M,2013-05-23 00:00:00,2013,14,,M,,,,,M,,M,,,LILLOOET,19,BC,M
-121.93415138888889,50.683727777777776,96,,22,7.7,,1114619.2013.5.22,5,0,,,,,64,7.6,1114619,M,2013-05-22 00:00:00,2013,10.3,,M,,,,,M,,M,,,LILLOOET,13,BC,M
-121.93415138888889,50.683727777777776,74,,9,0,,1114619.2013.5.9,5,2.9,,,,,12,10.5,1114619,M,2013-05-09 00:00:00,2013,20.9,,M,,,,,M,,M,,,LILLOOET,31.2,BC,M
-121.93415138888889,50.683727777777776,92,,24,4.4,,1114619.2013.5.24,5,0,,,,,23,5.2,1114619,M,2013-05-24 00:00:00,2013,13.6,,M,,,,,M,,M,,,LILLOOET,21.9,BC,M
-121.93415138888889,50.683727777777776,95,,21,5.2,,1114619.2013.5.21,5,0,,,,,44,8.3,1114619,M,2013-05-21 00:00:00,2013,12.8,,M,,,,,M,,M,,,LILLOOET,17.3,BC,M
-121.93415138888889,50.683727777777776,71,,13,2.9,,1114619.2013.5.13,5,0,,,,,38,11.3,1114619,M,2013-05-13 00:00:00,2013,15.1,,M,,,,,M,,M,,,LILLOOET,18.8,BC,M
-121.93415138888889,50.683727777777776,62,,19,0,,1114619.2013.5.19,5,0,,,,,26,12.7,1114619,M,2013-05-19 00:00:00,2013,18,,M,,,,,M,,M,,,LILLOOET,23.3,BC,M
-121.93415138888889,50.683727777777776,64,,18,1.9,,1114619.2013.5.18,5,0,,,,,30,11.4,1114619,M,2013-05-18 00:00:00,2013,16.1,,M,,,,,M,,M,,,LILLOOET,20.7,BC,M
-121.93415138888889,50.683727777777776,69,,14,4.2,,1114619.2013.5.14,5,0,,,,,26,8.5,1114619,M,2013-05-14 00:00:00,2013,13.8,,M,,,,,M,,M,,,LILLOOET,19,BC,M
-121.93415138888889,50.683727777777776,66,,15,2.9,,1114619.2013.5.15,5,0,,,,,28,9,1114619,M,2013-05-15 00:00:00,2013,15.1,,M,,,,,M,,M,,,LILLOOET,21.1,BC,M
-121.93415138888889,50.683727777777776,73,,31,3.1,0,1114619.2013.5.31,5,0,,,,,23,8.3,1114619,M,2013-05-31 00:00:00,2013,14.9,,M,,,,,M,,,,,LILLOOET,21.5,BC,M
-121.93415138888889,50.683727777777776,73,,28,0.5,,1114619.2013.5.28,5,0,,,,,31,13,1114619,M,2013-05-28 00:00:00,2013,17.5,,M,,,,,M,,M,,,LILLOOET,21.9,BC,M
-121.93415138888889,50.683727777777776,74,,20,2.3,,1114619.2013.5.20,5,0,,,,,25,9.4,1114619,M,2013-05-20 00:00:00,2013,15.7,,M,,,,,M,,M,,,LILLOOET,21.9,BC,M
-121.93415138888889,50.683727777777776,51,,11,0,,1114619.2013.5.11,5,2.2,,,,,23,14.7,1114619,M,2013-05-11 00:00:00,2013,20.2,,M,,,,,M,,M,,,LILLOOET,25.6,BC,M
-121.93415138888889,50.683727777777776,86,,12,0,,1114619.2013.5.12,5,1.4,,,,,29,14.7,1114619,M,2013-05-12 00:00:00,2013,19.4,,M,,,,,M,,M,,,LILLOOET,24,BC,M
-121.93415138888889,50.683727777777776,66,,10,0,,1114619.2013.5.10,5,2.7,,,,,12,10.4,1114619,M,2013-05-10 00:00:00,2013,20.7,,M,,,,,M,,M,,,LILLOOET,31,BC,M
-121.93415138888889,50.683727777777776,64,,25,1.9,,1114619.2013.5.25,5,0,,,,,26,11.7,1114619,M,2013-05-25 00:00:00,2013,16.1,,M,,,,,M,,M,,,LILLOOET,20.5,BC,M
-121.93415138888889,50.683727777777776,78,,30,2,0.4,1114619.2013.5.30,5,0,,,,,27,11.1,1114619,M,2013-05-30 00:00:00,2013,16,,M,,,,,M,,,,,LILLOOET,20.8,BC,M
-121.93415138888889,50.683727777777776,71,,16,1.2,,1114619.2013.5.16,5,0,,,,,22,8.4,1114619,M,2013-05-16 00:00:00,2013,16.8,,M,,,,,M,,M,,,LILLOOET,25.1,BC,M
-121.93415138888889,50.683727777777776,73,,17,1.3,,1114619.2013.5.17,5,0,,,,,24,8.9,1114619,M,2013-05-17 00:00:00,2013,16.7,,M,,,,,M,,M,,,LILLOOET,24.5,BC,M
-121.93415138888889,50.683727777777776,53,,7,0,0,1114619.2013.6.7,6,5,,,,,19,18.9,1114619,M,2013-06-07 00:00:00,2013,23,,M,,,,,M,,,,,LILLOOET,27,BC,M
-121.93415138888889,50.683727777777776,67,,12,2.2,0,1114619.2013.6.12,6,0,,,,,20,8.6,1114619,M,2013-06-12 00:00:00,2013,15.8,,M,,,,,M,,,,,LILLOOET,22.9,BC,M
-121.93415138888889,50.683727777777776,66,,6,0,0,1114619.2013.6.6,6,2.3,,,,,15,10.9,1114619,M,2013-06-06 00:00:00,2013,20.3,,M,,,,,M,,,,,LILLOOET,29.6,BC,M
-121.93415138888889,50.683727777777776,63,,8,0,0,1114619.2013.6.8,6,1,,,,,31,14.9,1114619,M,2013-06-08 00:00:00,2013,19,,M,,,,,M,,,,,LILLOOET,23,BC,M
-121.93415138888889,50.683727777777776,61,,5,0,0,1114619.2013.6.5,6,4,,,,,16,15.7,1114619,M,2013-06-05 00:00:00,2013,22,,M,,,,,M,,,,,LILLOOET,28.3,BC,M
-121.93415138888889,50.683727777777776,60,,1,2,0,1114619.2013.6.1,6,0,,,,,30,10.5,1114619,M,2013-06-01 00:00:00,2013,16,,M,,,,,M,,,,,LILLOOET,21.4,BC,M
-121.93415138888889,50.683727777777776,78,,11,1.5,0,1114619.2013.6.11,6,0,,,,,29,11.5,1114619,M,2013-06-11 00:00:00,2013,16.5,,M,,,,,M,,,,,LILLOOET,21.4,BC,M
-121.93415138888889,50.683727777777776,88,,10,0,0,1114619.2013.6.10,6,0,,,,,25,11.4,1114619,M,2013-06-10 00:00:00,2013,18,,M,,,,,M,,,,,LILLOOET,24.6,BC,M
-121.93415138888889,50.683727777777776,89,,4,0,0,1114619.2013.6.4,6,1.2,,,,,18,9,1114619,M,2013-06-04 00:00:00,2013,19.2,,M,,,,,M,,,,,LILLOOET,29.3,BC,M
-121.93415138888889,50.683727777777776,92,,2,1.6,0.4,1114619.2013.6.2,6,0,,,,,37,11.1,1114619,M,2013-06-02 00:00:00,2013,16.4,,M,,,,,M,,,,,LILLOOET,21.7,BC,M
-121.93415138888889,50.683727777777776,74,,9,0.2,0,1114619.2013.6.9,6,0,,,,,22,11.8,1114619,M,2013-06-09 00:00:00,2013,17.8,,M,,,,,M,,,,,LILLOOET,23.7,BC,M
-121.93415138888889,50.683727777777776,87,,3,0,0,1114619.2013.6.3,6,0.1,,,,,24,9.7,1114619,M,2013-06-03 00:00:00,2013,18.1,,M,,,,,M,,,,,LILLOOET,26.4,BC,M
-121.93415138888889,50.683727777777776,93,,19,1.3,1.8,1114619.2013.6.19,6,0,,,,,52,13.7,1114619,M,2013-06-19 00:00:00,2013,16.7,,M,,,,,M,,,,,LILLOOET,19.7,BC,M
-121.93415138888889,50.683727777777776,90,,26,0.2,0.6,1114619.2013.6.26,6,0,,,,,35,11,1114619,M,2013-06-26 00:00:00,2013,17.8,,M,,,,,M,,,,,LILLOOET,24.5,BC,M
-121.93415138888889,50.683727777777776,80,,29,0,0,1114619.2013.6.29,6,6.7,,,,,24,16.8,1114619,M,2013-06-29 00:00:00,2013,24.7,,M,,,,,M,,,,,LILLOOET,32.5,BC,M
-121.93415138888889,50.683727777777776,86,,28,0,0,1114619.2013.6.28,6,0.8,,,,,52,14.6,1114619,M,2013-06-28 00:00:00,2013,18.8,,M,,,,,M,,,,,LILLOOET,23,BC,M
-121.93415138888889,50.683727777777776,68,,16,0,0.4,1114619.2013.6.16,6,5.1,,,,,20,15.7,1114619,M,2013-06-16 00:00:00,2013,23.1,,M,,,,,M,,,,,LILLOOET,30.5,BC,M
-121.93415138888889,50.683727777777776,88,,13,0,0.8,1114619.2013.6.13,6,0.9,,,,,23,12.9,1114619,M,2013-06-13 00:00:00,2013,18.9,,M,,,,,M,,,,,LILLOOET,24.8,BC,M
-121.93415138888889,50.683727777777776,93,,24,0,4.8,1114619.2013.6.24,6,0.6,,,,,55,15.6,1114619,M,2013-06-24 00:00:00,2013,18.6,,M,,,,,M,,,,,LILLOOET,21.6,BC,M
-121.93415138888889,50.683727777777776,82,,15,0,0,1114619.2013.6.15,6,1.4,,,,,23,9.4,1114619,M,2013-06-15 00:00:00,2013,19.4,,M,,,,,M,,,,,LILLOOET,29.3,BC,M
-121.93415138888889,50.683727777777776,79,,18,0,0,1114619.2013.6.18,6,0.5,,,,,28,12.6,1114619,M,2013-06-18 00:00:00,2013,18.5,,M,,,,,M,,,,,LILLOOET,24.3,BC,M
-121.93415138888889,50.683727777777776,97,,17,0,11.6,1114619.2013.6.17,6,1.7,,,,,23,12.7,1114619,M,2013-06-17 00:00:00,2013,19.7,,M,,,,,M,,,,,LILLOOET,26.6,BC,M
-121.93415138888889,50.683727777777776,87,,30,0,,1114619.2013.6.30,6,7.5,,,,,18,15.6,1114619,M,2013-06-30 00:00:00,2013,25.5,,M,,,,,M,,M,,,LILLOOET,35.4,BC,M
-121.93415138888889,50.683727777777776,97,,20,4.6,24.4,1114619.2013.6.20,6,0,,,,,77,12.1,1114619,M,2013-06-20 00:00:00,2013,13.4,,M,,,,,M,,,,,LILLOOET,14.7,BC,M
-121.93415138888889,50.683727777777776,94,,14,0.3,0,1114619.2013.6.14,6,0,,,,,27,11.8,1114619,M,2013-06-14 00:00:00,2013,17.7,,M,,,,,M,,,,,LILLOOET,23.6,BC,M
-121.93415138888889,50.683727777777776,87,,27,0,0,1114619.2013.6.27,6,0.1,,,,,48,13.6,1114619,M,2013-06-27 00:00:00,2013,18.1,,M,,,,,M,,,,,LILLOOET,22.5,BC,M
-121.93415138888889,50.683727777777776,95,,23,0,0,1114619.2013.6.23,6,2.7,,,,,30,13.3,1114619,M,2013-06-23 00:00:00,2013,20.7,,M,,,,,M,,,,,LILLOOET,28.1,BC,M
-121.93415138888889,50.683727777777776,95,,21,0,3.8,1114619.2013.6.21,6,0.2,,,,,45,12.2,1114619,M,2013-06-21 00:00:00,2013,18.2,,M,,,,,M,,,,,LILLOOET,24.1,BC,M
-121.93415138888889,50.683727777777776,93,,22,0,6,1114619.2013.6.22,6,1.8,,,,,41,14.8,1114619,M,2013-06-22 00:00:00,2013,19.8,,M,,,,,M,,,,,LILLOOET,24.8,BC,M
-121.93415138888889,50.683727777777776,80,,25,0,0,1114619.2013.6.25,6,0,,,,,45,13.3,1114619,M,2013-06-25 00:00:00,2013,18,,M,,,,,M,,,,,LILLOOET,22.6,BC,M
-121.93415138888889,50.683727777777776,61,,11,0,0,1114619.2013.7.11,7,1.9,,,,,19,14.9,1114619,M,2013-07-11 00:00:00,2013,19.9,,M,,,,,M,,,,,LILLOOET,24.8,BC,M
-121.93415138888889,50.683727777777776,83,,8,0,0,1114619.2013.7.8,7,6.2,,,,,17,14.9,1114619,M,2013-07-08 00:00:00,2013,24.2,,M,,,,,M,,,,,LILLOOET,33.5,BC,M
-121.93415138888889,50.683727777777776,71,,9,0,0,1114619.2013.7.9,7,7.1,,,,,15,16.1,1114619,M,2013-07-09 00:00:00,2013,25.1,,M,,,,,M,,,,,LILLOOET,34,BC,M
-121.93415138888889,50.683727777777776,71,,7,0,0,1114619.2013.7.7,7,3.1,,,,,22,13.9,1114619,M,2013-07-07 00:00:00,2013,21.1,,M,,,,,M,,,,,LILLOOET,28.2,BC,M
-121.93415138888889,50.683727777777776,67,,12,0,0,1114619.2013.7.12,7,0.5,,,,,14,9.9,1114619,M,2013-07-12 00:00:00,2013,18.5,,M,,,,,M,,,,,LILLOOET,27,BC,M
-121.93415138888889,50.683727777777776,88,,15,0,0,1114619.2013.7.15,7,2.2,,,,,18,10.9,1114619,M,2013-07-15 00:00:00,2013,20.2,,M,,,,,M,,,,,LILLOOET,29.5,BC,M
-121.93415138888889,50.683727777777776,67,,16,0,0,1114619.2013.7.16,7,5.4,,,,,14,12.9,1114619,M,2013-07-16 00:00:00,2013,23.4,,M,,,,,M,,,,,LILLOOET,33.9,BC,M
-121.93415138888889,50.683727777777776,90,,17,0,0.6,1114619.2013.7.17,7,1.9,,,,,43,17.7,1114619,M,2013-07-17 00:00:00,2013,19.9,,M,,,,,M,,,,,LILLOOET,22,BC,M
-121.93415138888889,50.683727777777776,95,,18,0,0,1114619.2013.7.18,7,7,,,,,21,16.1,1114619,M,2013-07-18 00:00:00,2013,25,,M,,,,,M,,,,,LILLOOET,33.9,BC,M
-121.93415138888889,50.683727777777776,91,,14,0,3,1114619.2013.7.14,7,0.5,,,,,22,10.7,1114619,M,2013-07-14 00:00:00,2013,18.5,,M,,,,,M,,,,,LILLOOET,26.2,BC,M
-121.93415138888889,50.683727777777776,72,,2,0,0,1114619.2013.7.2,7,9,,,,,19,19.7,1114619,M,2013-07-02 00:00:00,2013,27,,M,,,,,M,,,,,LILLOOET,34.2,BC,M
-121.93415138888889,50.683727777777776,70,,10,0,0,1114619.2013.7.10,7,4.6,,,,,16,14.8,1114619,M,2013-07-10 00:00:00,2013,22.6,,M,,,,,M,,,,,LILLOOET,30.4,BC,M
-121.93415138888889,50.683727777777776,67,,6,0,0,1114619.2013.7.6,7,4.3,,,,,21,15,1114619,M,2013-07-06 00:00:00,2013,22.3,,M,,,,,M,,,,,LILLOOET,29.6,BC,M
-121.93415138888889,50.683727777777776,81,,1,0,0,1114619.2013.7.1,7,7.7,,,,,24,14.7,1114619,M,2013-07-01 00:00:00,2013,25.7,,M,,,,,M,,,,,LILLOOET,36.7,BC,M
-121.93415138888889,50.683727777777776,55,,4,0,0,1114619.2013.7.4,7,6.9,,,,,19,19,1114619,M,2013-07-04 00:00:00,2013,24.9,,M,,,,,M,,,,,LILLOOET,30.7,BC,M
-121.93415138888889,50.683727777777776,70,,5,0,0,1114619.2013.7.5,7,5.1,,,,,22,16.9,1114619,M,2013-07-05 00:00:00,2013,23.1,,M,,,,,M,,,,,LILLOOET,29.3,BC,M
-121.93415138888889,50.683727777777776,66,,13,0,0,1114619.2013.7.13,7,2.5,,,,,18,12.2,1114619,M,2013-07-13 00:00:00,2013,20.5,,M,,,,,M,,,,,LILLOOET,28.7,BC,M
-121.93415138888889,50.683727777777776,57,M,3,,,1114619.2013.7.3,7,,,M,,,17,18.4,1114619,M,2013-07-03 00:00:00,2013,,M,M,E,,,,M,,M,,M,LILLOOET,,BC,M
-121.93415138888889,50.683727777777776,66,,22,0,0,1114619.2013.7.22,7,8.5,,,,,18,18.9,1114619,M,2013-07-22 00:00:00,2013,26.5,,M,,,,,M,,,,,LILLOOET,34.1,BC,M
-121.93415138888889,50.683727777777776,52,,26,0,0,1114619.2013.7.26,7,8.4,,,,,13,17.8,1114619,M,2013-07-26 00:00:00,2013,26.4,,M,,,,,M,,,,,LILLOOET,34.9,BC,M
-121.93415138888889,50.683727777777776,51,,28,0,0,1114619.2013.7.28,7,5.6,,,,,25,18.7,1114619,M,2013-07-28 00:00:00,2013,23.6,,M,,,,,M,,,,,LILLOOET,28.5,BC,M
-121.93415138888889,50.683727777777776,66,,31,0,0,1114619.2013.7.31,7,7.2,,,,,14,14.6,1114619,M,2013-07-31 00:00:00,2013,25.2,,M,,,,,M,,,,,LILLOOET,35.8,BC,M
-121.93415138888889,50.683727777777776,51,,29,0,0,1114619.2013.7.29,7,5.6,,,,,14,15.8,1114619,M,2013-07-29 00:00:00,2013,23.6,,M,,,,,M,,,,,LILLOOET,31.4,BC,M
-121.93415138888889,50.683727777777776,61,,30,0,0,1114619.2013.7.30,7,4.8,,,,,18,13.1,1114619,M,2013-07-30 00:00:00,2013,22.8,,M,,,,,M,,,,,LILLOOET,32.5,BC,M
-121.93415138888889,50.683727777777776,83,,19,0,0,1114619.2013.7.19,7,7.9,,,,,16,16.2,1114619,M,2013-07-19 00:00:00,2013,25.9,,M,,,,,M,,,,,LILLOOET,35.5,BC,M
-121.93415138888889,50.683727777777776,72,,21,0,0,1114619.2013.7.21,7,8.8,,,,,18,18,1114619,M,2013-07-21 00:00:00,2013,26.8,,M,,,,,M,,,,,LILLOOET,35.6,BC,M
-121.93415138888889,50.683727777777776,69,,23,0,0,1114619.2013.7.23,7,8.6,,,,,12,17.2,1114619,M,2013-07-23 00:00:00,2013,26.6,,M,,,,,M,,,,,LILLOOET,36,BC,M
-121.93415138888889,50.683727777777776,,,24,0,0,1114619.2013.7.24,7,8.7,,,,,,16.8,1114619,M,2013-07-24 00:00:00,2013,26.7,,M,,,,,M,,,,,LILLOOET,36.6,BC,M
-121.93415138888889,50.683727777777776,72,,20,0,0,1114619.2013.7.20,7,8.8,,,,,17,17.9,1114619,M,2013-07-20 00:00:00,2013,26.8,,M,,,,,M,,,,,LILLOOET,35.6,BC,M
-121.93415138888889,50.683727777777776,,,25,0,0,1114619.2013.7.25,7,9,,,,,,17.2,1114619,M,2013-07-25 00:00:00,2013,27,,M,,,,,M,,,,,LILLOOET,36.7,BC,M
-121.93415138888889,50.683727777777776,34,,27,0,0,1114619.2013.7.27,7,8.3,,,,,14,20.4,1114619,M,2013-07-27 00:00:00,2013,26.3,,M,,,,,M,,,,,LILLOOET,32.1,BC,M
-121.93415138888889,50.683727777777776,72,,19,0,0,1114619.2013.8.19,8,3.4,,,,,21,15,1114619,M,2013-08-19 00:00:00,2013,21.4,,M,,,,,M,,,,,LILLOOET,27.7,BC,M
-121.93415138888889,50.683727777777776,69,,8,0,0,1114619.2013.8.8,8,8.5,,,,,15,17.1,1114619,M,2013-08-08 00:00:00,2013,26.5,,M,,,,,M,,,,,LILLOOET,35.9,BC,M
-121.93415138888889,50.683727777777776,59,,11,0,0,1114619.2013.8.11,8,9,,,,,27,21.1,1114619,M,2013-08-11 00:00:00,2013,27,,M,,,,,M,,,,,LILLOOET,32.9,BC,M
-121.93415138888889,50.683727777777776,79,,17,0,0,1114619.2013.8.17,8,3.3,,,,,48,18.6,1114619,M,2013-08-17 00:00:00,2013,21.3,,M,,,,,M,,,,,LILLOOET,24,BC,M
-121.93415138888889,50.683727777777776,64,,23,0,0,1114619.2013.8.23,8,5.3,,,,,22,15.5,1114619,M,2013-08-23 00:00:00,2013,23.3,,M,,,,,M,,,,,LILLOOET,31.1,BC,M
-121.93415138888889,50.683727777777776,71,,13,0,0,1114619.2013.8.13,8,6.2,,,,,17,15.4,1114619,M,2013-08-13 00:00:00,2013,24.2,,M,,,,,M,,,,,LILLOOET,33,BC,M
-121.93415138888889,50.683727777777776,72,,22,0,0,1114619.2013.8.22,8,4.7,,,,,14,11.2,1114619,M,2013-08-22 00:00:00,2013,22.7,,M,,,,,M,,,,,LILLOOET,34.2,BC,M
-121.93415138888889,50.683727777777776,70,,18,0,0,1114619.2013.8.18,8,1.7,,,,,31,15.1,1114619,M,2013-08-18 00:00:00,2013,19.7,,M,,,,,M,,,,,LILLOOET,24.2,BC,M
-121.93415138888889,50.683727777777776,67,,20,0,0,1114619.2013.8.20,8,1.7,,,,,20,11.5,1114619,M,2013-08-20 00:00:00,2013,19.7,,M,,,,,M,,,,,LILLOOET,27.9,BC,M
-121.93415138888889,50.683727777777776,70,,9,0,0,1114619.2013.8.9,8,9.5,,,,,15,16.8,1114619,M,2013-08-09 00:00:00,2013,27.5,,M,,,,,M,,,,,LILLOOET,38.2,BC,M
-121.93415138888889,50.683727777777776,69,,10,0,0,1114619.2013.8.10,8,9.7,,,,,17,17.8,1114619,M,2013-08-10 00:00:00,2013,27.7,,M,,,,,M,,,,,LILLOOET,37.6,BC,M
-121.93415138888889,50.683727777777776,90,,2,0,7.2,1114619.2013.8.2,8,4,,,,,44,17.1,1114619,M,2013-08-02 00:00:00,2013,22,,M,,,,,M,,,,,LILLOOET,26.9,BC,M
-121.93415138888889,50.683727777777776,91,,3,0,0,1114619.2013.8.3,8,5.1,,,,,37,16.6,1114619,M,2013-08-03 00:00:00,2013,23.1,,M,,,,,M,,,,,LILLOOET,29.6,BC,M
-121.93415138888889,50.683727777777776,93,,4,0,0,1114619.2013.8.4,8,7.3,,,,,20,15.9,1114619,M,2013-08-04 00:00:00,2013,25.3,,M,,,,,M,,,,,LILLOOET,34.6,BC,M
-121.93415138888889,50.683727777777776,68,,14,0,0,1114619.2013.8.14,8,3.6,,,,,27,14.4,1114619,M,2013-08-14 00:00:00,2013,21.6,,M,,,,,M,,,,,LILLOOET,28.8,BC,M
-121.93415138888889,50.683727777777776,69,,1,0,0.8,1114619.2013.8.1,8,6.5,,,,,27,18.6,1114619,M,2013-08-01 00:00:00,2013,24.5,,M,,,,,M,,,,,LILLOOET,30.3,BC,M
-121.93415138888889,50.683727777777776,72,,7,0,0,1114619.2013.8.7,8,8.2,,,,,15,16.6,1114619,M,2013-08-07 00:00:00,2013,26.2,,M,,,,,M,,,,,LILLOOET,35.8,BC,M
-121.93415138888889,50.683727777777776,55,,15,0,0,1114619.2013.8.15,8,6.6,,,,,30,20.6,1114619,M,2013-08-15 00:00:00,2013,24.6,,M,,,,,M,,,,,LILLOOET,28.6,BC,M
